,isbn,isbn13,original_publication_year,title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,author,details,description,purchase
2425,545284139,9780545284130.0,2012.0,The False Prince (The Ascendance Trilogy #1),4.22,49667,52979,7080,753,1650,7374,18485,24717,https://images.gr-assets.com/books/1333227435m/12432220.jpg,Jennifer A. Nielsen,"Hardcover, 342 pages","In a discontent kingdom, civil war is brewing. To unify the divided people, Conner, a nobleman of the court, devises a cunning plan to find an impersonator of the king's long-lost son and install him as a puppet prince. Four orphans are recruited to compete for the role, including a defiant boy named Sage. Sage knows that Conner's motives are more than questionable, yet his life balances on a sword's point—he must be chosen to play the prince or he will certainly be killed. But Sage's rivals have their own agendas as well.

As Sage moves from a rundown orphanage to Conner's sumptuous palace, layer upon layer of treachery and deceit unfold, until finally, a truth is revealed that, in the end, may very well prove more dangerous than all of the lies taken together. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=12432220&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2426,449911659,9780449911660.0,1960.0,"Rabbit, Run (Rabbit Angstrom #1)",3.57,39485,42551,2641,2145,4626,11883,14610,9287,https://images.gr-assets.com/books/1333578676m/85386.jpg,John Updike,"Kindle Edition, 337 pages","Rabbit, Run is the book that established John Updike as one of the major American novelists of his—or any other—generation. Its hero is Harry “Rabbit” Angstrom, a onetime high-school basketball star who on an impulse deserts his wife and son. He is twenty-six years old, a man-child caught in a struggle between instinct and thought, self and society, sexual gratification and family duty—even, in a sense, human hard-heartedness and divine Grace. Though his flight from home traces a zigzag of evasion, he holds to the faith that he is on the right path, an invisible line toward his own salvation as straight as a ruler’s edge. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=40656712&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2427,1400077427,9781400077430.0,2006.0,Stumbling on Happiness,3.82,37601,39381,2166,980,2832,10042,13956,11571,https://images.gr-assets.com/books/1327947323m/56627.jpg,Daniel Todd Gilbert,"Paperback, 263 pages","• Why are lovers quicker to forgive their partners for infidelity than for leaving dirty dishes in the sink? • Why will sighted people pay more to avoid going blind than blind people will pay to regain their sight? • Why do dining companions insist on ordering different meals instead of getting what they really want? • Why do pigeons seem to have such excellent aim; why can’t we remember one song while listening to another; and why does the line at the grocery store always slow down the moment we join it? In this brilliant, witty, and accessible book, renowned Harvard psychologist Daniel Gilbert describes the foibles of imagination and illusions of foresight that cause each of us to misconceive our tomorrows and misestimate our satisfactions. Vividly bringing to life the latest scientific research in psychology, cognitive neuroscience, philosophy, and behavioral economics, Gilbert reveals what scientists have discovered about the uniquely human ability to imagine the future, and about our capacity to predict how much we will like it when we get there. With penetrating insight and sparkling prose, Gilbert explains why we seem to know so little about the hearts and minds of the people we are about to become. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=56627&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2428,015694877X,9780156948780.0,1922.0,The Waste Land and Other Poems,4.23,38462,41178,618,645,1395,6067,12798,20273,https://images.gr-assets.com/books/1372992691m/400412.jpg,T.S. Eliot,"Paperback, A Harvest Book HB 1, 88 pages","Few readers need any introduction to the work of the most influential poet of the twentieth century. In addition to the title poem, this selecion includes ""The Love Song of J. Alfred Prufrock"", ""Gerontion"", ""Ash Wednesday"", and other poems from Mr. Eliot's early and middle work.

""In ten years' time,"" wrote Edmund Wilson in Axel0s Castle (1931), ""Eliot has left upon English poetry a mark more unmistakable than that of any other poet writing in English."" In 1948 Mr. Eliot was awarded the Nobel Prize ""for his work as trail-blazing pioneer of modern poetry"". (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=400412&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2429,590319671,9780590319680.0,1957.0,Little Bear,4.22,46731,47541,407,548,1650,8559,13043,23741,https://images.gr-assets.com/books/1318518124m/201146.jpg,Else Holmelund Minarik,"Paperback, 64 pages","Enter the world of Little Bear. Children will be entranced by Little Bear's trip to the moon, his birthday party, and his wishes and adventures.

This is the first of the five classic books about Little Bear, introducing the funny and strikingly childlike bear cub and his friends. The combination of Else Holmelund Minarik's simple, yet eloquent, stories and Maurice Sendak's warm, tender illustrations have made this beloved character an enduring favorite among beginning readers.

(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=201146&ref=x_gr_w_bb&tag=x_gr_w_bb-20
2430,146000110,9780146000120.0,1842.0,The Pit and the Pendulum,4.15,40289,47612,581,371,1361,8463,17826,19591,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Edgar Allan Poe,"Paperback, Penguin 60s Classics, 56 pages","The Pit and the Pendulum is a short story written by Edgar Allan Poe. The story centres around the torments endured by a prisoner of the Spanish Inquisition. The story is especially effective at inspiring fear in the reader due to its heavy focus on the senses, emphasizing its reality, unlike many of Poe's stories which are aided by the supernatural.",https://www.goodreads.com/buy_buttons/12/follow?book_id=206172&ref=x_gr_w_bb&tag=x_gr_w_bb-20
2431,055215315X,9780552153160.0,1992.0,"Lords and Ladies (Discworld, #14; Witches #4)",4.14,43980,50692,997,117,1132,9814,19985,19644,https://images.gr-assets.com/books/1469186110m/34529.jpg,Terry Pratchett,"Paperback, 400 pages","A Discworld Novel. It's a hot Midsummer Night. The crop circles are turning up everywhere-even on the mustard-and-cress of Pewseyy Ogg, aged four. And Magrat Garlick, witch, is going to be married in the morning...Everything ought to be going like a dream. But the Lancre All-Comers Morris Team have got drunk on a fairy mound and the elves have come back, bringing all those things traditionally associated with the magical, glittering realm of Faerie: cruelty, kidnapping, malice and evil, evil murder.* Granny Weatherwax and her tiny argumentative coven have really got their work cut out this time...With full supporting cast of dwarfs, wizards, trolls, Morris Dancers and one orang-utan. And lots. of hey-nonny-nonny and blood all over the place.

*But with tons of style. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=34529&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2432,552152676,9780552152680.0,2006.0,"Thud! (Discworld, #34; City Watch #7)",4.29,44496,49726,1256,139,785,6963,18468,23371,https://images.gr-assets.com/books/1320495268m/62530.jpg,Terry Pratchett,"Paperback, 439 pages","Koom Valley? That was where the trolls ambushed the dwarfs, or the dwarfs ambushed the trolls. It was far away. It was a long time ago.

But if he doesn't solve the murder of just one dwarf, Commander Sam Vimes of Ankh-Morpork City Watch is going to see it fought again, right outside his office.

With his beloved Watch crumbling around him and war-drums sounding, he must unravel every clue, outwit every assassin and brave any darkness to find the solution. And darkness is following him.

Oh . . . and at six o'clock every day, without fail, with no excuses, he must go home to read 'Where's My Cow?', with all the right farmyard noises, to his little boy.

There are some things you have to do. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=62530&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2433,345481283,9780345481280.0,2006.0,"His Majesty's Dragon (Temeraire, #1)",4.05,48381,54314,4441,672,2238,10114,21932,19358,https://images.gr-assets.com/books/1376392909m/28876.jpg,Naomi Novik,"Mass Market Paperback, 353 pages","Aerial combat brings a thrilling new dimension to the Napoleonic Wars as valiant warriors ride mighty fighting dragons, bred for size or speed. When HMS Reliant captures a French frigate and seizes the precious cargo, an unhatched dragon egg, fate sweeps Captain Will Laurence from his seafaring life into an uncertain future – and an unexpected kinship with a most extraordinary creature. Thrust into the rarified world of the Aerial Corps as master of the dragon Temeraire, he will face a crash course in the daring tactics of airborne battle. For as France’s own dragon-borne forces rally to breach British soil in Bonaparte’s boldest gambit, Laurence and Temeraire must soar into their own baptism of fire. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=28876&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2434,689859368,9780689859370.0,2003.0,"The Field Guide (The Spiderwick Chronicles, #1)",3.85,56913,58671,2574,1123,3690,16228,19308,18322,https://images.gr-assets.com/books/1358701476m/444304.jpg,Tony DiTerlizzi,"Hardcover, 114 pages","It all starts when Jared Grace finds their great uncle's book, 'Arthur Spiderwick's Field Guide to the Fantastic World Around You' and the Grace kids realize that they are not alone in their new house. Now the kids want to tell their story but the faeries will do everything they can to stop them.",https://www.goodreads.com/buy_buttons/12/follow?book_id=444304&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
